3537;Capital Coaxial Remote Armor Repairer Blueprint;3536;Capital Coaxial Remote Armor Repairer;90000;1;1;540000;360000;900000;18000;5;10;1000
3539;Large Armor Repairer I Blueprint;3538;Large Armor Repairer I;600;1;1;12000;12000;12000;120;5;10;300
3541;Large Armor Repairer II Blueprint;3540;Large Armor Repairer II;9000;1;2;54000;36000;900000;1800;5;10;100
3543;Capital Neutron Saturation Injector I Blueprint;3542;Capital Neutron Saturation Injector I;90000;1;1;540000;360000;900000;18000;5;10;1000
3545;Capital Murky Remote Shield Booster Blueprint;3544;Capital Murky Remote Shield Booster;90000;1;1;540000;360000;900000;18000;5;10;1000
3547;Limited Mega Ion Siege Blaster I Blueprint;3546;Limited Mega Ion Siege Blaster I;90000;1;1;540000;360000;900000;18000;5;10;1000
3557;Dual 1000mm 'Scout' I Accelerator Cannon Blueprint;3550;Dual 1000mm 'Scout' Accelerator Cannon;90000;1;1;540000;360000;900000;18000;5;10;1000
3553;Cap Booster 75 Blueprint;3552;Cap Booster 75;120;10;1;2400;2400;2400;24;5;10;1500
3555;Cap Booster 100 Blueprint;3554;Cap Booster 100;120;10;1;2400;2400;2400;24;5;10;1500
3560;Dual Modal Giga Pulse Laser I Blueprint;3559;Dual Modal Giga Pulse Laser I;90000;1;1;540000;360000;900000;18000;5;10;1000
3562;Dual Giga Modal Laser I Blueprint;3561;Dual Giga Modal Laser I;90000;1;1;540000;360000;900000;18000;5;10;1000
3564;'Limos' Citadel Cruise Launcher I Blueprint;3563;'Limos' Citadel Cruise Launcher I;90000;1;1;540000;360000;900000;18000;5;10;1000
3570;Shock 'Limos' Citadel Torpedo Bay I Blueprint;3565;Shock 'Limos' Citadel Torpedo Bay I;90000;1;1;540000;360000;900000;18000;5;10;1000
3567;Small Capacitor Booster I Blueprint;3566;Small Capacitor Booster I;600;1;1;12000;12000;12000;120;5;10;300
3569;Small Capacitor Booster II Blueprint;3568;Small Capacitor Booster II;4000;1;2;24000;16000;400000;800;5;10;100
3572;Quad 3500mm Gallium I Cannon Blueprint;3571;Quad 3500mm Gallium Cannon;90000;1;1;540000;360000;900000;18000;5;10;1000
3574;6x2500mm Heavy Gallium I Repeating Cannon Blueprint;3573;6x2500mm Heavy Gallium Repeating Cannon;90000;1;1;540000;360000;900000;18000;5;10;1000
3580;Capital Murky Remote Capacitor Transmitter Blueprint;3575;Capital Murky Remote Capacitor Transmitter;90000;1;1;540000;360000;900000;18000;5;10;1000
3577;Heavy Capacitor Booster I Blueprint;3576;Heavy Capacitor Booster I;600;1;1;12000;12000;12000;120;5;10;300
3579;Heavy Capacitor Booster II Blueprint;3578;Heavy Capacitor Booster II;6000;1;2;36000;24000;600000;1200;5;10;100
3582;Purloined Sansha Data Analyzer Blueprint;3581;Purloined Sansha Data Analyzer;600;1;1;12000;12000;12000;120;5;10;1000
3590;Mangled Sansha Data Analyzer Blueprint;3585;Mangled Sansha Data Analyzer ;600;1;1;12000;12000;12000;120;5;10;1000
3587;Small Remote Shield Booster I Blueprint;3586;Small Remote Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
3589;Small Remote Shield Booster II Blueprint;3588;Small Remote Shield Booster II;4000;1;2;24000;16000;400000;800;5;10;100
3597;Medium Remote Shield Booster I Blueprint;3596;Medium Remote Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
3599;Medium Remote Shield Booster II Blueprint;3598;Medium Remote Shield Booster II;5000;1;2;30000;20000;500000;1000;5;10;100
3607;Large Remote Shield Booster I Blueprint;3606;Large Remote Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
3609;Large Remote Shield Booster II Blueprint;3608;Large Remote Shield Booster II;6000;1;2;36000;24000;600000;1200;5;10;100
3617;Capital Remote Shield Booster I Blueprint;3616;Capital Remote Shield Booster I;90000;1;1;540000;360000;900000;18000;5;10;10
3654;Medium Hull Repairer I Blueprint;3653;Medium Hull Repairer I;600;1;1;12000;12000;12000;120;5;10;300
3656;Medium Hull Repairer II Blueprint;3655;Medium Hull Repairer II;6000;1;2;36000;24000;600000;1200;5;10;100
3664;Large Hull Repairer I Blueprint;3663;Large Hull Repairer I;600;1;1;12000;12000;12000;120;5;10;300
3666;Large Hull Repairer II Blueprint;3665;Large Hull Repairer II;9000;1;2;54000;36000;900000;1800;5;10;100
3765;Leviathan Blueprint;3764;Leviathan;5120000;1;1;30720000;20480000;10240000;1024000;5;10;1
3767;Vigil Blueprint;3766;Vigil;6000;1;1;120000;120000;120000;1200;5;10;30
3794;Data Subverter I Blueprint;3793;Data Subverter I;600;1;1;12000;12000;12000;120;5;10;1000
3830;Medium Shield Extender I Blueprint;3829;Medium Shield Extender I;600;1;1;12000;12000;12000;120;5;10;300
3832;Medium Shield Extender II Blueprint;3831;Medium Shield Extender II;4000;1;2;24000;24000;400000;800;5;10;100
3840;Large Shield Extender I Blueprint;3839;Large Shield Extender I;600;1;1;12000;12000;12000;120;5;10;300
3842;Large Shield Extender II Blueprint;3841;Large Shield Extender II;5000;1;2;30000;30000;500000;1000;5;10;100
11619;Co-Processor I Blueprint;3887;Co-Processor I;600;1;1;12000;12000;12000;120;5;10;300
11747;Co-Processor II Blueprint;3888;Co-Processor II;6000;1;2;24000;24000;600000;1200;5;10;100
3938;Medium Proton Smartbomb I Blueprint;3937;Medium Proton Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3940;Medium Proton Smartbomb II Blueprint;3939;Medium Proton Smartbomb II;9000;1;2;36000;24000;900000;1800;5;10;100
3942;Medium Graviton Smartbomb I Blueprint;3941;Medium Graviton Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3944;Medium Graviton Smartbomb II Blueprint;3943;Medium Graviton Smartbomb II;9000;1;2;36000;24000;900000;1800;5;10;100
3948;Medium Plasma Smartbomb I Blueprint;3947;Medium Plasma Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3950;Medium Plasma Smartbomb II Blueprint;3949;Medium Plasma Smartbomb II;9000;1;2;36000;24000;900000;1800;5;10;100
3954;Medium EMP Smartbomb I Blueprint;3953;Medium EMP Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3956;Medium EMP Smartbomb II Blueprint;3955;Medium EMP Smartbomb II;9000;1;2;36000;24000;900000;1800;5;10;100
3963;Customs Office Gantry Blueprint;3962;Customs Office Gantry;21600;1;1;432000;4320000;432000;4320;0;0;1000
3978;Large Proton Smartbomb I Blueprint;3977;Large Proton Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3980;Large Proton Smartbomb II Blueprint;3979;Large Proton Smartbomb II;12000;1;2;48000;36000;1200000;2400;5;10;100
3982;Large Graviton Smartbomb I Blueprint;3981;Large Graviton Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3984;Large Graviton Smartbomb II Blueprint;3983;Large Graviton Smartbomb II;12000;1;2;48000;36000;1200000;2400;5;10;100
3991;Large Remote Hull Repairer II Blueprint;3986;Large Remote Hull Repairer II;9000;1;2;54000;36000;1500000;120;5;10;100
3988;Large Plasma Smartbomb I Blueprint;3987;Large Plasma Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3990;Large Plasma Smartbomb II Blueprint;3989;Large Plasma Smartbomb II;12000;1;2;48000;36000;1200000;2400;5;10;100
3994;Large EMP Smartbomb I Blueprint;3993;Large EMP Smartbomb I;600;1;1;12000;12000;12000;120;5;10;300
3996;Large EMP Smartbomb II Blueprint;3995;Large EMP Smartbomb II;12000;1;2;48000;36000;1200000;2400;5;10;100
4006;Scorpion Ishukone Watch Blueprint;4005;Scorpion Ishukone Watch;18000;1;1;360000;360000;360000;3600;5;10;1000
11836;RADAR Backup Array I Blueprint;4013;RADAR Backup Array I;600;1;1;12000;12000;12000;120;5;10;300
11837;RADAR Backup Array II Blueprint;4014;RADAR Backup Array II;2000;1;2;18000;12000;200000;400;5;10;100
4314;Caldari Fuel Block Blueprint;4051;Caldari Fuel Block;300;40;1;12000;12000;12000;120;10;5;300
4148;Dual Heavy Pulse Laser II Blueprint;4147;Dual Heavy Pulse Laser II;12000;1;2;72000;48000;1200000;2400;5;10;100
4316;Minmatar Fuel Block Blueprint;4246;Minmatar Fuel Block;300;40;1;12000;12000;12000;120;10;5;300
4315;Amarr Fuel Block Blueprint;4247;Amarr Fuel Block;300;40;1;12000;12000;12000;120;10;5;300
4249;Warp Disruption Field Generator II Blueprint;4248;Warp Disruption Field Generator II;6000;1;2;36000;24000;1100000;120;5;10;100
4251;Small Tractor Beam II Blueprint;4250;Small Tractor Beam II;3000;1;2;18000;12000;700000;120;5;10;100
4253;Capital Tractor Beam II Blueprint;4252;Capital Tractor Beam II;90000;1;2;108000;720000;3000000;18000;5;10;10
4255;Micro Auxiliary Power Core II Blueprint;4254;Micro Auxiliary Power Core II;3000;1;2;18000;12000;700000;120;5;10;100
4257;Bomb Launcher II Blueprint;4256;Bomb Launcher II;3000;1;2;18000;12000;700000;120;5;10;100
4259;Core Probe Launcher II Blueprint;4258;Core Probe Launcher II;3000;1;2;18000;12000;700000;120;5;10;100
4261;Expanded Probe Launcher II Blueprint;4260;Expanded Probe Launcher II;3000;1;2;18000;12000;700000;120;5;10;100
4263;Armored Warfare Link - Damage Control II Blueprint;4262;Armored Warfare Link - Damage Control II;6000;1;2;36000;24000;1100000;600;5;5;100
4265;Armored Warfare Link - Passive Defense II Blueprint;4264;Armored Warfare Link - Passive Defense II;6000;1;2;36000;24000;1100000;600;5;5;100
4267;Armored Warfare Link - Rapid Repair II Blueprint;4266;Armored Warfare Link - Rapid Repair II;6000;1;2;36000;24000;1100000;600;5;5;100
4269;Information Warfare Link - Electronic Superiority II Blueprint;4268;Information Warfare Link - Electronic Superiority II;6000;1;2;36000;24000;1100000;600;5;5;100
4271;Information Warfare Link - Recon Operation II Blueprint;4270;Information Warfare Link - Recon Operation II;6000;1;2;36000;24000;1100000;600;5;5;100
4273;Information Warfare Link - Sensor Integrity II Blueprint;4272;Information Warfare Link - Sensor Integrity II;6000;1;2;36000;24000;1100000;600;5;5;100
4275;Mining Foreman Link - Harvester Capacitor Efficiency II Blueprint;4274;Mining Foreman Link - Harvester Capacitor Efficiency II;6000;1;2;36000;24000;1100000;600;5;5;100
4277;Mining Foreman Link - Laser Optimization II Blueprint;4276;Mining Foreman Link - Laser Optimization II;6000;1;2;36000;24000;1100000;600;5;5;100
4279;Mining Foreman Link - Mining Laser Field Enhancement II Blueprint;4278;Mining Foreman Link - Mining Laser Field Enhancement II;6000;1;2;36000;24000;1100000;600;5;5;100
4281;Siege Warfare Link - Active Shielding II Blueprint;4280;Siege Warfare Link - Active Shielding II;6000;1;2;36000;24000;1100000;600;5;5;100
4283;Siege Warfare Link - Shield Efficiency II Blueprint;4282;Siege Warfare Link - Shield Efficiency II;6000;1;2;36000;24000;1100000;600;5;5;100
4285;Siege Warfare Link - Shield Harmonizing II Blueprint;4284;Siege Warfare Link - Shield Harmonizing II;6000;1;2;36000;24000;1100000;600;5;5;100
4287;Skirmish Warfare Link - Evasive Maneuvers II Blueprint;4286;Skirmish Warfare Link - Evasive Maneuvers II;6000;1;2;36000;24000;1100000;600;5;5;100
4289;Skirmish Warfare Link - Interdiction Maneuvers II Blueprint;4288;Skirmish Warfare Link - Interdiction Maneuvers II;6000;1;2;36000;24000;1100000;600;5;5;100
4291;Skirmish Warfare Link - Rapid Deployment II Blueprint;4290;Skirmish Warfare Link - Rapid Deployment II;6000;1;2;36000;24000;1100000;600;5;5;100
4293;Siege Module II Blueprint;4292;Siege Module II;90000;1;2;108000;720000;3000000;18000;5;10;10
4295;Triage Module II Blueprint;4294;Triage Module II;90000;1;2;108000;720000;3000000;18000;5;10;10
4298;Medium Remote Hull Repairer II Blueprint;4296;Medium Remote Hull Repairer II;6000;1;2;36000;24000;1100000;120;5;10;100
4300;Small Remote Hull Repairer II Blueprint;4299;Small Remote Hull Repairer II;3000;1;2;18000;12000;700000;120;5;10;100
4305;Oracle Blueprint;4302;Oracle;15000;1;1;240000;360000;360000;3000;5;10;15
4307;Naga Blueprint;4306;Naga;15000;1;1;240000;360000;360000;3000;5;10;15
4309;Talos Blueprint;4308;Talos;15000;1;1;240000;360000;360000;3000;5;10;15
4311;Tornado Blueprint;4310;Tornado;15000;1;1;240000;360000;360000;3000;5;10;15
4313;Gallente Fuel Block Blueprint;4312;Gallente Fuel Block;300;40;1;12000;12000;12000;120;10;5;300
4364;Miasmos Quafe Ultra Edition Blueprint;4363;Miasmos Quafe Ultra Edition;12000;1;1;240000;240000;240000;2400;5;10;1000
4370;Small Targeting Amplifier I Blueprint;4369;Small Targeting Amplifier I;1500;1;1;30000;30000;30000;300;5;10;1000
4384;Large Micro Jump Drive Blueprint;4383;Large Micro Jump Drive;600;1;1;12000;12000;12000;120;5;10;300
4387;Mobile Large Jump Disruptor I Blueprint;4386;Mobile Large Jump Disruptor I;40000;1;1;480000;360000;400000;8000;5;10;10
4389;Miasmos Quafe Ultramarine Edition Blueprint;4388;Miasmos Quafe Ultramarine Edition;12000;1;1;240000;240000;240000;2400;5;10;1000
4392;Large Ancillary Shield Booster Blueprint;4391;Large Ancillary Shield Booster;600;1;1;12000;12000;12000;120;5;10;300
4394;Drone Damage Amplifier I Blueprint;4393;Drone Damage Amplifier I;600;1;1;12000;12000;12000;120;5;10;300
4396;Medium Processor Overclocking Unit I Blueprint;4395;Medium Processor Overclocking Unit I;3000;1;1;60000;60000;60000;600;5;10;300
4398;Large Processor Overclocking Unit I Blueprint;4397;Large Processor Overclocking Unit I;6000;1;1;120000;120000;120000;1200;5;10;300
4400;Medium Processor Overclocking Unit II Blueprint;4399;Medium Processor Overclocking Unit II;15000;1;2;300000;300000;300000;3000;5;10;10
4402;Large Processor Overclocking Unit II Blueprint;4401;Large Processor Overclocking Unit II;30000;1;2;600000;600000;600000;6000;5;10;10
4404;Reactive Armor Hardener Blueprint;4403;Reactive Armor Hardener;600;1;1;12000;12000;12000;120;5;10;300
4406;Drone Damage Amplifier II Blueprint;4405;Drone Damage Amplifier II;5000;1;2;24000;24000;500000;1000;5;10;100
4408;Shield Booster Fuel Allocation Script Blueprint;4407;Shield Booster Fuel Allocation Script;300;1;1;6000;6000;6000;60;5;10;1000
4410;Target Spectrum Breaker Blueprint;4409;Target Spectrum Breaker;600;1;1;12000;12000;12000;120;5;10;300
9945;Magnetic Field Stabilizer I Blueprint;9944;Magnetic Field Stabilizer I;600;1;1;12000;12000;12000;120;5;10;300
25309;Standard Crash Booster Blueprint;9947;Standard Crash Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25303;Standard Blue Pill Booster Blueprint;9950;Standard Blue Pill Booster;1800;1;1;36000;36000;36000;360;5;10;1000
10040;Civilian Shield Booster Blueprint;10039;Civilian Shield Booster;600;1;1;12000;12000;12000;120;5;10;300
25310;Improved Crash Booster Blueprint;10151;Improved Crash Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25311;Strong Crash Booster Blueprint;10152;Strong Crash Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25307;Improved Blue Pill Booster Blueprint;10155;Improved Blue Pill Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25308;Strong Blue Pill Booster Blueprint;10156;Strong Blue Pill Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25314;Standard Sooth Sayer Booster Blueprint;10164;Standard Sooth Sayer Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25507;Improved Sooth Sayer Booster Blueprint;10165;Improved Sooth Sayer Booster;1800;1;1;36000;36000;36000;360;5;10;1000
25512;Strong Sooth Sayer Booster Blueprint;10166;Strong Sooth Sayer Booster;1800;1;1;36000;36000;36000;360;5;10;1000
10191;Magnetic Field Stabilizer II Blueprint;10190;Magnetic Field Stabilizer II;5000;1;2;24000;24000;500000;1000;5;10;100
10247;Mining Drone I Blueprint;10246;Mining Drone I;480;1;1;9600;9600;9600;96;5;10;1500
10251;Mining Drone II Blueprint;10250;Mining Drone II;1000;1;2;12000;8000;100000;200;5;10;100
21945;Gallente Administrative Outpost Platform Blueprint;10257;Gallente Administrative Outpost Platform;640000;1;1;3840000;2560000;1280000;128000;5;10;1
21946;Minmatar Service Outpost Platform Blueprint;10258;Minmatar Service Outpost Platform;640000;1;1;3840000;2560000;1280000;128000;5;10;1
21943;Amarr Factory Outpost Platform Blueprint;10260;Amarr Factory Outpost Platform;640000;1;1;3840000;2560000;1280000;128000;5;10;1
10630;Rocket Launcher I Blueprint;10629;Rocket Launcher I;600;1;1;12000;12000;12000;120;5;10;300
10632;Rocket Launcher II Blueprint;10631;Rocket Launcher II;1000;1;2;6000;4000;100000;200;5;10;100
10679;125mm Railgun I Blueprint;10678;125mm Railgun I;600;1;1;12000;12000;12000;120;5;10;300
10681;125mm Railgun II Blueprint;10680;125mm Railgun II;4000;1;2;24000;12000;400000;800;5;10;100
10837;Medium Shield Booster I Blueprint;10836;Medium Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
10839;Large Shield Booster I Blueprint;10838;Large Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
10841;X-Large Shield Booster I Blueprint;10840;X-Large Shield Booster I;600;1;1;12000;12000;12000;120;5;10;300
10843;X-Large Shield Booster II Blueprint;10842;X-Large Shield Booster II;8000;1;2;48000;32000;800000;1600;5;10;100
10851;Medium Shield Booster II Blueprint;10850;Medium Shield Booster II;4500;1;2;27000;18000;450000;900;5;10;100
10859;Large Shield Booster II Blueprint;10858;Large Shield Booster II;6000;1;2;36000;24000;600000;1200;5;10;100
11613;Warp Core Stabilizer I Blueprint;10998;Warp Core Stabilizer I;600;1;1;12000;12000;12000;120;5;10;300
11012;Guardian-Vexor Blueprint;11011;Guardian-Vexor;12000;1;1;240000;240000;240000;2400;5;10;15
22302;Command Processor I Blueprint;11014;Command Processor I;3000;1;1;12000;12000;3000000;600;5;5;300
22310;Skirmish Warfare Link - Interdiction Maneuvers I Blueprint;11017;Skirmish Warfare Link - Interdiction Maneuvers I;3000;1;1;12000;12000;12000;600;5;5;300
22305;Information Warfare Link - Sensor Integrity I Blueprint;11052;Information Warfare Link - Sensor Integrity I;3000;1;1;12000;12000;12000;600;5;5;300
11130;Gallente Shuttle Blueprint;11129;Gallente Shuttle;2000;1;1;120000;120000;120000;400;5;10;30
11133;Minmatar Shuttle Blueprint;11132;Minmatar Shuttle;2000;1;1;120000;120000;120000;400;5;10;30
11135;Amarr Shuttle Blueprint;11134;Amarr Shuttle;2000;1;1;120000;120000;120000;400;5;10;30
11173;Helios Blueprint;11172;Helios;30000;1;2;180000;120000;300000;6000;5;10;10
11175;Keres Blueprint;11174;Keres;40000;1;2;240000;160000;400000;8000;5;10;10
11177;Crow Blueprint;11176;Crow;25000;1;2;150000;100000;250000;5000;5;10;10
11179;Raptor Blueprint;11178;Raptor;25000;1;2;150000;100000;250000;5000;5;10;10
11183;Cheetah Blueprint;11182;Cheetah;30000;1;2;180000;120000;300000;6000;5;10;10
11185;Crusader Blueprint;11184;Crusader;25000;1;2;150000;100000;250000;5000;5;10;10
11187;Malediction Blueprint;11186;Malediction;25000;1;2;150000;100000;250000;5000;5;10;10
11189;Anathema Blueprint;11188;Anathema;30000;1;2;180000;120000;300000;6000;5;10;10
11191;Sentinel Blueprint;11190;Sentinel;40000;1;2;240000;160000;400000;8000;5;10;10
11193;Buzzard Blueprint;11192;Buzzard;30000;1;2;180000;120000;300000;6000;5;10;10
11195;Kitsune Blueprint;11194;Kitsune;40000;1;2;240000;160000;400000;8000;5;10;10
11197;Claw Blueprint;11196;Claw;25000;1;2;150000;100000;250000;5000;5;10;10
11199;Stiletto Blueprint;11198;Stiletto;25000;1;2;150000;100000;250000;5000;5;10;10
11201;Taranis Blueprint;11200;Taranis;25000;1;2;150000;100000;250000;5000;5;10;10
11203;Ares Blueprint;11202;Ares;25000;1;2;150000;100000;250000;5000;5;10;10
11216;Basic Energized EM Membrane Blueprint;11215;Basic Energized EM Membrane;600;1;1;12000;12000;12000;120;5;10;300
11218;Energized EM Membrane I Blueprint;11217;Energized EM Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11220;Energized EM Membrane II Blueprint;11219;Energized EM Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11226;Basic Energized Explosive Membrane Blueprint;11225;Basic Energized Explosive Membrane;600;1;1;12000;12000;12000;120;5;10;300
11228;Energized Explosive Membrane I Blueprint;11227;Energized Explosive Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11230;Energized Explosive Membrane II Blueprint;11229;Energized Explosive Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11236;Basic Energized Armor Layering Membrane Blueprint;11235;Basic Energized Armor Layering Membrane;600;1;1;12000;12000;12000;120;5;10;300
11238;Energized Armor Layering Membrane I Blueprint;11237;Energized Armor Layering Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11240;Energized Armor Layering Membrane II Blueprint;11239;Energized Armor Layering Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11246;Basic Energized Kinetic Membrane Blueprint;11245;Basic Energized Kinetic Membrane;600;1;1;12000;12000;12000;120;5;10;300
11248;Energized Kinetic Membrane I Blueprint;11247;Energized Kinetic Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11250;Energized Kinetic Membrane II Blueprint;11249;Energized Kinetic Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11256;Basic Energized Thermic Membrane Blueprint;11255;Basic Energized Thermic Membrane;600;1;1;12000;12000;12000;120;5;10;300
11258;Energized Thermic Membrane I Blueprint;11257;Energized Thermic Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11260;Energized Thermic Membrane II Blueprint;11259;Energized Thermic Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11266;Basic Energized Adaptive Nano Membrane Blueprint;11265;Basic Energized Adaptive Nano Membrane;600;1;1;12000;12000;12000;120;5;10;300
11268;Energized Adaptive Nano Membrane I Blueprint;11267;Energized Adaptive Nano Membrane I;600;1;1;12000;12000;12000;120;5;10;300
11270;Energized Adaptive Nano Membrane II Blueprint;11269;Energized Adaptive Nano Membrane II;6000;1;2;36000;24000;600000;1200;5;10;100
11278;Armor Thermic Hardener I Blueprint;11277;Armor Thermic Hardener I;600;1;1;12000;12000;12000;120;5;10;300
11280;1600mm Reinforced Steel Plates I Blueprint;11279;1600mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11284;Cap Booster 150 Blueprint;11283;Cap Booster 150;120;10;1;2400;2400;2400;24;5;10;1500
11286;Cap Booster 200 Blueprint;11285;Cap Booster 200;120;10;1;2400;2400;2400;24;5;10;1500
11288;Cap Booster 400 Blueprint;11287;Cap Booster 400;120;10;1;2400;2400;2400;24;5;10;1500
11290;Cap Booster 800 Blueprint;11289;Cap Booster 800;120;10;1;2400;2400;2400;24;5;10;1500
11292;50mm Reinforced Steel Plates I Blueprint;11291;50mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11294;100mm Reinforced Steel Plates I Blueprint;11293;100mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11296;200mm Reinforced Steel Plates I Blueprint;11295;200mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11298;400mm Reinforced Steel Plates I Blueprint;11297;400mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11300;800mm Reinforced Steel Plates I Blueprint;11299;800mm Reinforced Steel Plates I;600;1;1;12000;12000;12000;120;5;10;300
11302;Armor EM Hardener I Blueprint;11301;Armor EM Hardener I;600;1;1;12000;12000;12000;120;5;10;300
11304;Armor Explosive Hardener I Blueprint;11303;Armor Explosive Hardener I;600;1;1;12000;12000;12000;120;5;10;300
11306;Armor Kinetic Hardener I Blueprint;11305;Armor Kinetic Hardener I;600;1;1;12000;12000;12000;120;5;10;300
11356;Small Remote Armor Repairer I Blueprint;11355;Small Remote Armor Repairer I;600;1;1;12000;12000;12000;120;5;10;300
11358;Medium Remote Armor Repairer I Blueprint;11357;Medium Remote Armor Repairer I;600;1;1;12000;12000;12000;120;5;10;300
11360;Large Remote Armor Repairer I Blueprint;11359;Large Remote Armor Repairer I;600;1;1;12000;12000;12000;120;5;10;300
11366;Vengeance Blueprint;11365;Vengeance;40000;1;2;240000;160000;400000;8000;5;10;10
13000;Prototype Cloaking Device I Blueprint;11370;Prototype Cloaking Device I;8000;1;1;36000;48000;800000;1600;5;10;100
11372;Wolf Blueprint;11371;Wolf;40000;1;2;240000;160000;400000;8000;5;10;10
11378;Nemesis Blueprint;11377;Nemesis;35000;1;2;210000;140000;420000;7000;5;10;10
11380;Hawk Blueprint;11379;Hawk;40000;1;2;240000;160000;400000;8000;5;10;10
11382;Harpy Blueprint;11381;Harpy;40000;1;2;240000;160000;400000;8000;5;10;10
11388;Hyena Blueprint;11387;Hyena;40000;1;2;240000;160000;400000;8000;5;10;10
11394;Retribution Blueprint;11393;Retribution;40000;1;2;240000;160000;400000;8000;5;10;10
11401;Jaguar Blueprint;11400;Jaguar;40000;1;2;240000;160000;400000;8000;5;10;10
11884;R.Db - Viziam Blueprint;11457;R.Db - Viziam;2500;1;2;10000;12500;250000;500;5;10;300
11882;R.Db - Khanid Innovation Blueprint;11458;R.Db - Khanid Innovation;2500;1;2;10000;12500;250000;500;5;10;300
11880;R.Db - Carthum Conglomerate Blueprint;11459;R.Db - Carthum Conglomerate;2500;1;2;10000;12500;250000;500;5;10;300
11883;R.Db - Thukker Mix Blueprint;11460;R.Db - Thukker Mix;2500;1;2;10000;12500;250000;500;5;10;300
11876;R.Db - Boundless Creations Blueprint;11461;R.Db - Boundless Creations;2500;1;2;10000;12500;250000;500;5;10;300
11877;R.Db - Core Complexion Blueprint;11462;R.Db - Core Complexion;2500;1;2;10000;12500;250000;500;5;10;300
11885;R.Db - Ishukone Blueprint;11463;R.Db - Ishukone;2500;1;2;10000;12500;250000;500;5;10;300
11881;R.Db - Kaalakiota Blueprint;11464;R.Db - Kaalakiota;2500;1;2;10000;12500;250000;500;5;10;300
11857;R.Db - Roden Shipyards Blueprint;11465;R.Db - Roden Shipyards;2500;1;2;10000;12500;250000;500;5;10;300
11878;R.Db - CreoDron Blueprint;11466;R.Db - CreoDron;2500;1;2;10000;12500;250000;500;5;10;300
11879;R.Db - Duvolle Labs Blueprint;11467;R.Db - Duvolle Labs;2500;1;2;10000;12500;250000;500;5;10;300
11873;R.A.M.- Armor/Hull Tech Blueprint;11475;R.A.M.- Armor/Hull Tech;2500;1;2;10000;12500;250000;500;5;10;300
11872;R.A.M.- Ammunition Tech Blueprint;11476;R.A.M.- Ammunition Tech;2500;1;2;10000;12500;250000;500;5;10;300
11890;R.A.M.- Starship Tech Blueprint;11478;R.A.M.- Starship Tech;2500;1;2;10000;12500;250000;500;5;10;300
11887;R.A.M.- Robotics Blueprint;11481;R.A.M.- Robotics;2500;1;2;10000;12500;250000;500;5;10;300
11859;R.A.M.- Energy Tech Blueprint;11482;R.A.M.- Energy Tech;2500;1;2;10000;12500;250000;500;5;10;300
11870;R.A.M.- Electronics Blueprint;11483;R.A.M.- Electronics;2500;1;2;10000;12500;250000;500;5;10;300
11889;R.A.M.- Shield Tech Blueprint;11484;R.A.M.- Shield Tech;2500;1;2;10000;12500;250000;500;5;10;300
11860;R.A.M.- Cybernetics Blueprint;11485;R.A.M.- Cybernetics;2500;1;2;10000;12500;250000;500;5;10;300
11891;R.A.M.- Weapon Tech Blueprint;11486;R.A.M.- Weapon Tech;2500;1;2;10000;12500;250000;500;5;10;300
32864;Huge Secure Container Blueprint;11488;Huge Secure Container;400;1;1;4800;5400;6000;24;5;10;100
32863;Giant Secure Container Blueprint;11489;Giant Secure Container;500;1;1;4800;5400;6000;24;5;10;100
