4256;38;Nocxium;51
4256;39;Zydrine;19
4256;40;Megacyte;11
4258;34;Tritanium;42
4258;35;Pyerite;64
4258;11399;Morphite;1
4260;34;Tritanium;42
4260;35;Pyerite;64
4260;11399;Morphite;1
4262;34;Tritanium;85
4262;37;Isogen;10
4262;38;Nocxium;5
4262;40;Megacyte;1
4262;11399;Morphite;3
4262;16681;Nanotransistors;22
4262;16682;Hypersynaptic Fibers;11
4264;34;Tritanium;85
4264;37;Isogen;10
4264;38;Nocxium;5
4264;40;Megacyte;1
4264;11399;Morphite;3
4264;16681;Nanotransistors;22
4264;16682;Hypersynaptic Fibers;11
4266;34;Tritanium;85
4266;37;Isogen;10
4266;38;Nocxium;5
4266;40;Megacyte;1
4266;11399;Morphite;3
4266;16681;Nanotransistors;22
4266;16682;Hypersynaptic Fibers;11
4268;38;Nocxium;5
4268;40;Megacyte;1
4268;11399;Morphite;3
4268;16681;Nanotransistors;22
4268;16682;Hypersynaptic Fibers;11
4268;34;Tritanium;85
4268;37;Isogen;10
4270;34;Tritanium;85
4270;37;Isogen;10
4270;38;Nocxium;5
4270;40;Megacyte;1
4270;11399;Morphite;3
4270;16681;Nanotransistors;22
4270;16682;Hypersynaptic Fibers;11
4272;34;Tritanium;85
4272;37;Isogen;10
4272;40;Megacyte;1
4272;11399;Morphite;3
4272;16681;Nanotransistors;22
4272;16682;Hypersynaptic Fibers;11
4274;34;Tritanium;85
4274;37;Isogen;10
4274;38;Nocxium;5
4274;40;Megacyte;1
4274;11399;Morphite;3
4274;16681;Nanotransistors;22
4274;16682;Hypersynaptic Fibers;11
4276;34;Tritanium;85
4276;37;Isogen;10
4276;38;Nocxium;5
4276;40;Megacyte;1
4276;11399;Morphite;3
4276;16681;Nanotransistors;22
4276;16682;Hypersynaptic Fibers;11
4278;37;Isogen;10
4278;38;Nocxium;5
4278;40;Megacyte;1
4278;11399;Morphite;3
4278;16681;Nanotransistors;22
4278;16682;Hypersynaptic Fibers;11
4278;34;Tritanium;85
4280;34;Tritanium;85
4280;37;Isogen;10
4280;38;Nocxium;5
4280;40;Megacyte;1
4280;11399;Morphite;3
4280;16681;Nanotransistors;22
4280;16682;Hypersynaptic Fibers;11
4282;34;Tritanium;85
4282;37;Isogen;10
4282;38;Nocxium;5
4282;40;Megacyte;1
4282;11399;Morphite;3
4282;16681;Nanotransistors;22
4282;16682;Hypersynaptic Fibers;11
4284;34;Tritanium;85
4284;37;Isogen;10
4284;38;Nocxium;5
4284;40;Megacyte;1
4284;11399;Morphite;3
4284;16681;Nanotransistors;22
4284;16682;Hypersynaptic Fibers;11
4286;34;Tritanium;85
4286;37;Isogen;10
4286;40;Megacyte;1
4286;11399;Morphite;3
4286;16681;Nanotransistors;22
4286;16682;Hypersynaptic Fibers;11
4288;34;Tritanium;85
4288;37;Isogen;10
4288;38;Nocxium;5
4288;40;Megacyte;1
4288;11399;Morphite;3
4288;16681;Nanotransistors;22
4288;16682;Hypersynaptic Fibers;11
4290;34;Tritanium;85
4290;37;Isogen;10
4290;38;Nocxium;5
4290;40;Megacyte;1
4290;11399;Morphite;3
4290;16681;Nanotransistors;22
4290;16682;Hypersynaptic Fibers;11
4292;34;Tritanium;308509
4292;35;Pyerite;74531
4292;36;Mexallon;28346
4292;37;Isogen;4683
4292;38;Nocxium;1424
4292;39;Zydrine;204
4292;40;Megacyte;102
4292;11399;Morphite;24
4294;34;Tritanium;308509
4294;35;Pyerite;74531
4294;36;Mexallon;28346
4294;37;Isogen;4683
4294;38;Nocxium;1424
4294;39;Zydrine;204
4294;40;Megacyte;102
4294;11399;Morphite;27
4296;34;Tritanium;466
4296;35;Pyerite;352
4296;36;Mexallon;1
4296;11399;Morphite;3
4299;34;Tritanium;389
4299;35;Pyerite;293
4299;36;Mexallon;1
4299;11399;Morphite;1
4302;34;Tritanium;5240754
4302;35;Pyerite;1120802
4302;36;Mexallon;281382
4302;37;Isogen;45674
4302;39;Zydrine;4431
4302;40;Megacyte;1755
4306;34;Tritanium;3666468
4306;35;Pyerite;918105
4306;36;Mexallon;252968
4306;37;Isogen;26201
4306;38;Nocxium;18546
4306;39;Zydrine;5405
4306;40;Megacyte;1259
4308;34;Tritanium;4327764
4308;35;Pyerite;963567
4308;36;Mexallon;323199
4308;38;Nocxium;20225
4308;39;Zydrine;3785
4308;40;Megacyte;1854
4310;34;Tritanium;3945030
4310;35;Pyerite;984155
4310;36;Mexallon;237761
4310;37;Isogen;70424
4310;39;Zydrine;4272
4310;40;Megacyte;1662
4312;44;Enriched Uranium;4
4312;3683;Oxygen;20
4312;3689;Mechanical Parts;4
4312;9832;Coolant;8
4312;9848;Robotics;1
4312;16272;Heavy Water;150
4312;16273;Liquid Ozone;150
4312;17887;Oxygen Isotopes;400
4363;34;Tritanium;41072
4363;35;Pyerite;10720
4363;36;Mexallon;4439
4363;37;Isogen;638
4363;38;Nocxium;199
4363;39;Zydrine;24
4363;40;Megacyte;7
4369;25597;Damaged Artificial Neural Network;3
4369;25599;Charred Micro Circuit;2
4369;25600;Burned Logic Circuit;2
4383;34;Tritanium;82381
4383;35;Pyerite;20543
4383;36;Mexallon;5161
4383;37;Isogen;1296
4383;38;Nocxium;324
4383;39;Zydrine;78
4383;40;Megacyte;14
4386;34;Tritanium;189201
4386;35;Pyerite;56940
4386;36;Mexallon;29282
4386;37;Isogen;7878
4386;38;Nocxium;1980
4386;39;Zydrine;879
4386;40;Megacyte;220
4388;34;Tritanium;41072
4388;35;Pyerite;10720
4388;36;Mexallon;4439
4388;37;Isogen;638
4388;38;Nocxium;199
4388;39;Zydrine;24
4388;40;Megacyte;7
4391;36;Mexallon;1194
4391;37;Isogen;433
4391;38;Nocxium;102
4393;34;Tritanium;1107
4393;35;Pyerite;211
4393;36;Mexallon;342
4393;37;Isogen;4
4393;39;Zydrine;5
4393;40;Megacyte;2
4395;25597;Damaged Artificial Neural Network;16
4395;25599;Charred Micro Circuit;20
4395;25604;Conductive Polymer;8
4397;25597;Damaged Artificial Neural Network;80
4397;25599;Charred Micro Circuit;100
4397;25604;Conductive Polymer;40
4399;25616;Artificial Neural Network;3
4399;25617;Power Circuit;4
4399;25623;Conductive Thermoplastic;2
4401;25616;Artificial Neural Network;16
4401;25617;Power Circuit;20
4401;25623;Conductive Thermoplastic;8
4403;34;Tritanium;23084
4403;35;Pyerite;18525
4403;38;Nocxium;3
4403;39;Zydrine;2
4405;35;Pyerite;119
4405;36;Mexallon;130
4405;37;Isogen;2
4405;39;Zydrine;3
4405;40;Megacyte;1
4405;11399;Morphite;2
4407;35;Pyerite;4
4407;37;Isogen;3
4407;38;Nocxium;3
4407;39;Zydrine;1
4407;40;Megacyte;1
4409;34;Tritanium;572
4409;35;Pyerite;56
4409;36;Mexallon;322
4409;37;Isogen;10
4409;38;Nocxium;5
4409;39;Zydrine;3
4409;40;Megacyte;4
9944;34;Tritanium;7245
9944;35;Pyerite;1313
9947;40;Megacyte;4
9947;25242;Pure Standard Crash Booster;15
9950;25237;Pure Standard Blue Pill Booster;15
9950;40;Megacyte;4
10039;34;Tritanium;64
10039;35;Pyerite;22
10039;36;Mexallon;1
10151;40;Megacyte;4
10151;25335;Pure Improved Crash Booster;12
10152;40;Megacyte;4
10152;25342;Pure Strong Crash Booster;10
10155;40;Megacyte;4
10155;25241;Pure Improved Blue Pill Booster;12
10156;40;Megacyte;4
10156;25283;Pure Strong Blue Pill Booster;10
10164;40;Megacyte;4
10164;25334;Pure Standard Sooth Sayer Booster;15
10165;40;Megacyte;4
10165;25341;Pure Improved Sooth Sayer Booster;12
10166;40;Megacyte;4
10166;25348;Pure Strong Sooth Sayer Booster;10
10190;34;Tritanium;2275
10190;35;Pyerite;352
10190;38;Nocxium;2
10246;40;Megacyte;1
10246;34;Tritanium;69
10246;37;Isogen;4
10246;38;Nocxium;12
10250;11399;Morphite;2
10257;21947;Station Construction Parts;10
10257;21949;Station Hangar Array;10
10257;21951;Station Storage Bay;10
10257;21953;Station Laboratory;40
10257;21955;Station Factory;40
10257;21957;Station Repair Facility;10
10257;21961;Station Docking Bay;10
10257;21963;Station Market Network;10
10257;21965;Station Medical Center;10
10257;21967;Station Office Center;160
10257;21969;Station Mission Network;10
10258;21961;Station Docking Bay;10
10258;21965;Station Medical Center;10
10258;21967;Station Office Center;80
10258;21969;Station Mission Network;10
10258;21947;Station Construction Parts;10
10258;21949;Station Hangar Array;10
10258;21951;Station Storage Bay;10
10258;21955;Station Factory;20
10258;21957;Station Repair Facility;10
10258;21959;Station Reprocessing Plant;100
10260;21947;Station Construction Parts;10
10260;21949;Station Hangar Array;10
10260;21951;Station Storage Bay;10
10260;21953;Station Laboratory;40
10260;21955;Station Factory;160
10260;21957;Station Repair Facility;10
10260;21961;Station Docking Bay;10
10260;21965;Station Medical Center;10
10260;21967;Station Office Center;40
10260;21969;Station Mission Network;10
10629;34;Tritanium;500
10629;35;Pyerite;250
10631;34;Tritanium;84
10631;35;Pyerite;13
10631;11399;Morphite;1
10678;34;Tritanium;1180
10678;35;Pyerite;426
10678;36;Mexallon;93
10678;37;Isogen;2
10680;34;Tritanium;400
10680;35;Pyerite;179
10680;36;Mexallon;27
10680;37;Isogen;1
10680;11399;Morphite;3
10836;35;Pyerite;1194
10836;36;Mexallon;433
10836;37;Isogen;102
10838;36;Mexallon;1194
10838;37;Isogen;433
10838;38;Nocxium;102
10840;37;Isogen;1194
10840;38;Nocxium;433
10840;39;Zydrine;103
10842;37;Isogen;200
10842;38;Nocxium;100
10842;39;Zydrine;50
10842;11399;Morphite;6
10850;36;Mexallon;100
10850;37;Isogen;50
10850;11399;Morphite;2
10858;36;Mexallon;100
10858;37;Isogen;100
10858;38;Nocxium;50
10858;11399;Morphite;4
10998;34;Tritanium;509
10998;35;Pyerite;454
10998;36;Mexallon;167
11011;34;Tritanium;307734
11011;35;Pyerite;77202
11011;36;Mexallon;26179
11011;37;Isogen;5349
11011;38;Nocxium;1276
11011;39;Zydrine;261
11011;40;Megacyte;53
11014;34;Tritanium;1000
11014;37;Isogen;100
11014;38;Nocxium;30
11014;40;Megacyte;12
11017;34;Tritanium;854
11017;37;Isogen;100
11017;38;Nocxium;50
11017;40;Megacyte;10
11052;34;Tritanium;854
11052;37;Isogen;100
11052;40;Megacyte;10
11129;34;Tritanium;2500
11132;34;Tritanium;2500
11134;34;Tritanium;2500
11172;34;Tritanium;7919
11172;35;Pyerite;6677
11172;36;Mexallon;636
11172;11535;Magnetometric Sensor Cluster;45
11172;11541;Photon Microprocessor;110
11172;11545;Crystalline Carbonide Armor Plate;200
11172;11547;Fusion Reactor Unit;2
11172;11553;Oscillator Capacitor Unit;40
11172;11556;Pulse Shield Emitter;10
11172;37;Isogen;11
11172;39;Zydrine;5
11172;40;Megacyte;2
11172;3828;Construction Blocks;15
11172;11399;Morphite;10
11172;11531;Ion Thruster;20
11174;40;Megacyte;1
11174;3828;Construction Blocks;15
11174;11399;Morphite;10
11174;11531;Ion Thruster;20
11174;11535;Magnetometric Sensor Cluster;50
11174;11541;Photon Microprocessor;100
11174;11545;Crystalline Carbonide Armor Plate;250
11174;11547;Fusion Reactor Unit;2
11174;11553;Oscillator Capacitor Unit;50
11174;11556;Pulse Shield Emitter;10
11176;11540;Quantum Microprocessor;80
11176;11544;Titanium Diborite Armor Plate;300
11176;11550;Graviton Reactor Unit;3
11176;11552;Scalar Capacitor Unit;50
11176;11558;Sustained Shield Emitter;15
11176;39;Zydrine;10
11176;40;Megacyte;10
11176;3828;Construction Blocks;10
11176;11399;Morphite;5
11176;11533;Magpulse Thruster;30
11176;11534;Gravimetric Sensor Cluster;20
11176;34;Tritanium;200
11176;35;Pyerite;200
11176;36;Mexallon;20
11176;37;Isogen;20
11178;37;Isogen;40
11178;39;Zydrine;3
11178;40;Megacyte;12
11178;3828;Construction Blocks;10
11178;11399;Morphite;5
11178;11533;Magpulse Thruster;30
11178;11534;Gravimetric Sensor Cluster;20
11178;11540;Quantum Microprocessor;80
11178;11544;Titanium Diborite Armor Plate;300
11178;11550;Graviton Reactor Unit;3
11178;11552;Scalar Capacitor Unit;50
11178;11558;Sustained Shield Emitter;15
11182;34;Tritanium;5552
11182;35;Pyerite;1658
11182;36;Mexallon;1058
11182;37;Isogen;163
11182;38;Nocxium;10
11182;39;Zydrine;6
11182;11542;Fernite Carbide Composite Armor Plate;200
11182;11548;Nuclear Reactor Unit;2
11182;11551;Electrolytic Capacitor Unit;40
11182;11555;Deflection Shield Emitter;10
11182;40;Megacyte;2
11182;3828;Construction Blocks;15
11182;11399;Morphite;10
11182;11530;Plasma Thruster;20
11182;11536;Ladar Sensor Cluster;45
11182;11538;Nanomechanical Microprocessor;110
11184;34;Tritanium;200
11184;35;Pyerite;200
11184;36;Mexallon;30
11184;11537;Radar Sensor Cluster;20
11184;11539;Nanoelectrical Microprocessor;80
11184;11543;Tungsten Carbide Armor Plate;300
11184;11549;Antimatter Reactor Unit;3
11184;11554;Tesseract Capacitor Unit;50
11184;11557;Linear Shield Emitter;15
11184;37;Isogen;31
11184;39;Zydrine;23
11184;40;Megacyte;7
11184;3828;Construction Blocks;10
11184;11399;Morphite;5
11184;11532;Fusion Thruster;30
11186;34;Tritanium;200
11186;35;Pyerite;240
11186;36;Mexallon;34
11186;37;Isogen;58
11186;39;Zydrine;10
11186;40;Megacyte;11
11186;11549;Antimatter Reactor Unit;3
11186;11554;Tesseract Capacitor Unit;50
11186;11557;Linear Shield Emitter;15
11186;3828;Construction Blocks;10
11186;11399;Morphite;5
11186;11532;Fusion Thruster;30
11186;11537;Radar Sensor Cluster;20
11186;11539;Nanoelectrical Microprocessor;80
11186;11543;Tungsten Carbide Armor Plate;300
11188;34;Tritanium;144
11188;35;Pyerite;9970
11188;36;Mexallon;71
11188;38;Nocxium;3
11188;40;Megacyte;4
11188;3828;Construction Blocks;15
11188;11554;Tesseract Capacitor Unit;40
11188;11557;Linear Shield Emitter;10
11188;11399;Morphite;10
11188;11532;Fusion Thruster;20
11188;11537;Radar Sensor Cluster;45
11188;11539;Nanoelectrical Microprocessor;110
11188;11543;Tungsten Carbide Armor Plate;200
11188;11549;Antimatter Reactor Unit;2
11190;11557;Linear Shield Emitter;10
11190;11532;Fusion Thruster;20
11190;11537;Radar Sensor Cluster;50
11190;11539;Nanoelectrical Microprocessor;100
11190;11543;Tungsten Carbide Armor Plate;250
11190;11549;Antimatter Reactor Unit;2
11190;11554;Tesseract Capacitor Unit;50
11190;3828;Construction Blocks;15
11190;11399;Morphite;10
11192;34;Tritanium;5487
11192;35;Pyerite;7122
11192;11534;Gravimetric Sensor Cluster;45
11192;11540;Quantum Microprocessor;110
11192;11544;Titanium Diborite Armor Plate;200
11192;11550;Graviton Reactor Unit;2
11192;11552;Scalar Capacitor Unit;40
11192;11558;Sustained Shield Emitter;10
11192;36;Mexallon;626
11192;39;Zydrine;6
11192;40;Megacyte;2
11192;3828;Construction Blocks;15
11192;11399;Morphite;10
11192;11533;Magpulse Thruster;20
11194;3828;Construction Blocks;15
11194;11399;Morphite;10
11194;11533;Magpulse Thruster;20
11194;11534;Gravimetric Sensor Cluster;50
11194;11540;Quantum Microprocessor;100
11194;11544;Titanium Diborite Armor Plate;250
11194;11550;Graviton Reactor Unit;2
11194;11552;Scalar Capacitor Unit;50
11194;11558;Sustained Shield Emitter;10
11196;34;Tritanium;100
11196;35;Pyerite;32
11196;36;Mexallon;30
11196;37;Isogen;47
11196;11538;Nanomechanical Microprocessor;80
11196;11542;Fernite Carbide Composite Armor Plate;300
11196;11548;Nuclear Reactor Unit;3
11196;11551;Electrolytic Capacitor Unit;50
11196;11555;Deflection Shield Emitter;15
11196;39;Zydrine;24
11196;40;Megacyte;7
11196;3828;Construction Blocks;10
11196;11399;Morphite;5
11196;11530;Plasma Thruster;30
11196;11536;Ladar Sensor Cluster;20
11198;34;Tritanium;100
11198;35;Pyerite;100
11198;11555;Deflection Shield Emitter;15
11198;11530;Plasma Thruster;30
11198;11536;Ladar Sensor Cluster;20
11198;11538;Nanomechanical Microprocessor;80
11198;11542;Fernite Carbide Composite Armor Plate;300
11198;11548;Nuclear Reactor Unit;3
11198;11551;Electrolytic Capacitor Unit;50
11198;36;Mexallon;40
11198;37;Isogen;2
11198;39;Zydrine;37
11198;40;Megacyte;3
11198;3828;Construction Blocks;10
11198;11399;Morphite;5
11200;34;Tritanium;100
11200;35;Pyerite;100
11200;11556;Pulse Shield Emitter;15
11200;11531;Ion Thruster;30
11200;11535;Magnetometric Sensor Cluster;20
11200;11541;Photon Microprocessor;80
11200;11545;Crystalline Carbonide Armor Plate;300
11200;11547;Fusion Reactor Unit;3
11200;11553;Oscillator Capacitor Unit;50
11200;36;Mexallon;50
11200;37;Isogen;3
11200;39;Zydrine;21
11200;40;Megacyte;9
11200;3828;Construction Blocks;10
11200;11399;Morphite;5
11202;34;Tritanium;200
11202;35;Pyerite;100
11202;36;Mexallon;110
11202;37;Isogen;41
11202;11541;Photon Microprocessor;80
11202;11545;Crystalline Carbonide Armor Plate;300
11202;11547;Fusion Reactor Unit;3
11202;11553;Oscillator Capacitor Unit;50
11202;11556;Pulse Shield Emitter;15
11202;39;Zydrine;16
11202;40;Megacyte;9
11202;3828;Construction Blocks;10
11202;11399;Morphite;5
11202;11531;Ion Thruster;30
11202;11535;Magnetometric Sensor Cluster;20
11215;34;Tritanium;5988
11215;35;Pyerite;2137
11215;36;Mexallon;1
11215;37;Isogen;7
11217;34;Tritanium;9160
11217;35;Pyerite;5845
11217;36;Mexallon;6
11217;38;Nocxium;3
11217;40;Megacyte;1
11219;34;Tritanium;1090
11219;35;Pyerite;955
11219;36;Mexallon;2
11219;38;Nocxium;1
11219;40;Megacyte;1
11219;11399;Morphite;3
11225;34;Tritanium;5988
11225;35;Pyerite;2137
11225;36;Mexallon;1
11225;37;Isogen;7
11227;38;Nocxium;3
11227;40;Megacyte;1
11227;34;Tritanium;9160
11227;35;Pyerite;5845
11227;36;Mexallon;6
11229;34;Tritanium;2096
11229;35;Pyerite;675
11229;36;Mexallon;2
11229;40;Megacyte;1
11229;11399;Morphite;3
11235;34;Tritanium;5988
11235;35;Pyerite;2137
11235;36;Mexallon;1
11235;37;Isogen;7
11237;34;Tritanium;9160
11237;35;Pyerite;5845
11237;36;Mexallon;6
11237;38;Nocxium;3
11237;40;Megacyte;1
11239;34;Tritanium;10280
11239;35;Pyerite;6605
11239;36;Mexallon;9
11239;38;Nocxium;5
11239;40;Megacyte;2
11239;11399;Morphite;3
11245;34;Tritanium;5988
11245;35;Pyerite;2137
11245;36;Mexallon;1
11245;37;Isogen;7
11247;34;Tritanium;9160
11247;35;Pyerite;5845
11247;36;Mexallon;6
11247;38;Nocxium;3
11247;40;Megacyte;1
11249;34;Tritanium;2427
11249;35;Pyerite;905
11249;36;Mexallon;2
11249;38;Nocxium;1
11249;40;Megacyte;1
11249;11399;Morphite;3
11255;34;Tritanium;5988
11255;35;Pyerite;2137
11255;36;Mexallon;1
11255;37;Isogen;7
11257;34;Tritanium;9160
11257;35;Pyerite;5845
11257;36;Mexallon;6
11257;38;Nocxium;3
11257;40;Megacyte;1
11259;34;Tritanium;1340
11259;35;Pyerite;620
11259;36;Mexallon;1
11259;38;Nocxium;2
11259;40;Megacyte;1
11259;11399;Morphite;3
11265;34;Tritanium;2115
11265;35;Pyerite;2277
11265;36;Mexallon;845
11265;38;Nocxium;1
11267;39;Zydrine;1
11267;40;Megacyte;1
11267;34;Tritanium;5412
11267;35;Pyerite;4063
11267;36;Mexallon;1451
11269;40;Megacyte;1
11269;11399;Morphite;3
11269;34;Tritanium;793
11269;35;Pyerite;443
11269;36;Mexallon;254
11269;39;Zydrine;1
11277;37;Isogen;16
11277;38;Nocxium;3
11277;39;Zydrine;7
11277;34;Tritanium;12120
11277;35;Pyerite;7545
11277;36;Mexallon;513
11279;34;Tritanium;17044
11279;35;Pyerite;16211
11279;36;Mexallon;12257
11279;37;Isogen;789
11279;39;Zydrine;1
11279;40;Megacyte;5
11283;39;Zydrine;4
11283;34;Tritanium;298
11283;35;Pyerite;393
11283;36;Mexallon;22
11283;37;Isogen;6
11283;38;Nocxium;8
11285;34;Tritanium;1756
11285;35;Pyerite;358
11285;36;Mexallon;150
11285;37;Isogen;12
11285;39;Zydrine;2
11285;40;Megacyte;1
11287;34;Tritanium;1786
11287;35;Pyerite;345
11287;36;Mexallon;334
11287;39;Zydrine;2
11287;40;Megacyte;2
11289;34;Tritanium;1352
11289;35;Pyerite;396
11289;36;Mexallon;227
11289;38;Nocxium;12
11289;39;Zydrine;3
11289;40;Megacyte;3
11291;34;Tritanium;1784
11291;35;Pyerite;88
11291;36;Mexallon;163
11291;38;Nocxium;1
11293;34;Tritanium;676
11293;35;Pyerite;203
11293;36;Mexallon;280
11293;37;Isogen;39
11293;38;Nocxium;2
11293;39;Zydrine;1
11295;34;Tritanium;4720
11295;35;Pyerite;2844
11295;36;Mexallon;758
11295;38;Nocxium;18
11295;39;Zydrine;3
11295;40;Megacyte;1
11297;34;Tritanium;9532
11297;35;Pyerite;6285
11297;36;Mexallon;2253
11297;37;Isogen;1
11297;39;Zydrine;5
11297;40;Megacyte;1
11299;34;Tritanium;10996
11299;35;Pyerite;10435
11299;36;Mexallon;7524
11299;37;Isogen;208
11299;38;Nocxium;5
11299;40;Megacyte;3
11301;34;Tritanium;11215
11301;35;Pyerite;4875
11301;38;Nocxium;3
11301;39;Zydrine;7
11303;34;Tritanium;13248
11303;35;Pyerite;4657
11303;37;Isogen;85
11303;38;Nocxium;12
11303;39;Zydrine;6
11303;40;Megacyte;1
11305;34;Tritanium;11245
11305;35;Pyerite;5568
11305;37;Isogen;2
11305;38;Nocxium;6
11305;39;Zydrine;6
11305;40;Megacyte;1
11355;34;Tritanium;806
11355;35;Pyerite;3
11355;36;Mexallon;101
11355;37;Isogen;1
11357;34;Tritanium;1355
11357;35;Pyerite;832
11357;36;Mexallon;97
11359;34;Tritanium;3886
11359;35;Pyerite;2930
11359;36;Mexallon;1
11365;34;Tritanium;1018
11365;35;Pyerite;480
11365;37;Isogen;59
11365;38;Nocxium;22
11365;39;Zydrine;3
11365;40;Megacyte;3
11365;11549;Antimatter Reactor Unit;5
11365;11554;Tesseract Capacitor Unit;60
11365;11557;Linear Shield Emitter;20
11365;3828;Construction Blocks;25
11365;11399;Morphite;30
11365;11532;Fusion Thruster;20
11365;11537;Radar Sensor Cluster;20
11365;11539;Nanoelectrical Microprocessor;90
11365;11543;Tungsten Carbide Armor Plate;500
11370;34;Tritanium;14628
11370;35;Pyerite;5718
11370;36;Mexallon;700
11370;37;Isogen;414
11370;38;Nocxium;154
11370;39;Zydrine;60
11370;40;Megacyte;15
11370;11399;Morphite;10
11371;34;Tritanium;4100
11371;35;Pyerite;558
11371;36;Mexallon;170
11371;40;Megacyte;4
11371;3828;Construction Blocks;25
11371;11399;Morphite;30
11371;11555;Deflection Shield Emitter;20
11371;11530;Plasma Thruster;15
11371;11536;Ladar Sensor Cluster;20
11371;11538;Nanomechanical Microprocessor;90
11371;11542;Fernite Carbide Composite Armor Plate;600
11371;11548;Nuclear Reactor Unit;5
11371;11551;Electrolytic Capacitor Unit;60
11377;11545;Crystalline Carbonide Armor Plate;200
11377;11547;Fusion Reactor Unit;4
11377;11553;Oscillator Capacitor Unit;40
11377;11556;Pulse Shield Emitter;10
11377;40;Megacyte;3
11377;3828;Construction Blocks;20
11377;11399;Morphite;25
11377;11531;Ion Thruster;20
11377;11535;Magnetometric Sensor Cluster;40
11377;11541;Photon Microprocessor;120
11377;34;Tritanium;1600
11377;35;Pyerite;556
11377;36;Mexallon;350
11377;37;Isogen;121
11377;38;Nocxium;16
11377;39;Zydrine;5
11379;34;Tritanium;990
11379;35;Pyerite;1658
11379;36;Mexallon;805
11379;37;Isogen;115
11379;38;Nocxium;1
11379;39;Zydrine;4
11379;11544;Titanium Diborite Armor Plate;500
11379;11550;Graviton Reactor Unit;5
11379;11552;Scalar Capacitor Unit;60
11379;11558;Sustained Shield Emitter;20
11379;40;Megacyte;3
11379;3828;Construction Blocks;25
11379;11399;Morphite;30
11379;11533;Magpulse Thruster;20
11379;11534;Gravimetric Sensor Cluster;20
11379;11540;Quantum Microprocessor;90
11381;34;Tritanium;600
11381;36;Mexallon;350
11381;37;Isogen;93
11381;38;Nocxium;1
11381;11540;Quantum Microprocessor;90
11381;11544;Titanium Diborite Armor Plate;600
11381;11550;Graviton Reactor Unit;5
11381;11552;Scalar Capacitor Unit;60
11381;11558;Sustained Shield Emitter;20
11381;39;Zydrine;4
11381;40;Megacyte;3
11381;3828;Construction Blocks;25
11381;11399;Morphite;30
11381;11533;Magpulse Thruster;15
11381;11534;Gravimetric Sensor Cluster;20
11387;40;Megacyte;1
11387;3828;Construction Blocks;15
11387;11551;Electrolytic Capacitor Unit;50
11387;11555;Deflection Shield Emitter;10
11387;11399;Morphite;10
11387;11530;Plasma Thruster;20
11387;11536;Ladar Sensor Cluster;50
11387;11538;Nanomechanical Microprocessor;100
11387;11542;Fernite Carbide Composite Armor Plate;250
11387;11548;Nuclear Reactor Unit;2
11393;34;Tritanium;1018
11393;35;Pyerite;420
11393;36;Mexallon;554
11393;37;Isogen;61
11393;38;Nocxium;21
11393;39;Zydrine;7
11393;11543;Tungsten Carbide Armor Plate;600
11393;11549;Antimatter Reactor Unit;5
11393;11554;Tesseract Capacitor Unit;60
11393;11557;Linear Shield Emitter;20
11393;40;Megacyte;2
11393;3828;Construction Blocks;25
11393;11399;Morphite;30
11393;11532;Fusion Thruster;15
11393;11537;Radar Sensor Cluster;20
11393;11539;Nanoelectrical Microprocessor;90
11400;11542;Fernite Carbide Composite Armor Plate;500
11400;11548;Nuclear Reactor Unit;5
11400;11551;Electrolytic Capacitor Unit;60
11400;11555;Deflection Shield Emitter;20
11400;40;Megacyte;4
11400;3828;Construction Blocks;25
11400;11399;Morphite;30
11400;11530;Plasma Thruster;20
11400;11536;Ladar Sensor Cluster;20
11400;11538;Nanomechanical Microprocessor;90
11400;34;Tritanium;4100
11400;35;Pyerite;558
11400;36;Mexallon;170
11400;37;Isogen;80
11400;38;Nocxium;31
11457;36;Mexallon;80
11457;37;Isogen;150
11457;38;Nocxium;72
11458;36;Mexallon;80
11458;37;Isogen;150
11458;38;Nocxium;72
11459;36;Mexallon;80
11459;37;Isogen;150
11459;38;Nocxium;72
11460;36;Mexallon;80
11460;37;Isogen;150
11460;38;Nocxium;72
11461;36;Mexallon;80
11461;37;Isogen;150
11461;38;Nocxium;72
11462;36;Mexallon;80
11462;37;Isogen;150
11462;38;Nocxium;72
11463;36;Mexallon;80
11463;37;Isogen;150
11463;38;Nocxium;72
11464;38;Nocxium;72
11464;36;Mexallon;80
11464;37;Isogen;150
11465;36;Mexallon;80
11465;37;Isogen;150
11465;38;Nocxium;72
11466;36;Mexallon;80
11466;37;Isogen;150
11466;38;Nocxium;72
11467;36;Mexallon;80
11467;37;Isogen;150
11467;38;Nocxium;72
11475;34;Tritanium;500
11475;35;Pyerite;400
11475;36;Mexallon;200
11475;37;Isogen;74
11475;38;Nocxium;32
11476;34;Tritanium;500
11476;35;Pyerite;400
11476;36;Mexallon;200
11476;37;Isogen;74
11476;38;Nocxium;32
11478;38;Nocxium;32
11478;34;Tritanium;500
11478;35;Pyerite;400
11478;36;Mexallon;200
11478;37;Isogen;74
11481;34;Tritanium;500
11481;35;Pyerite;400
11481;36;Mexallon;200
11481;37;Isogen;74
11481;38;Nocxium;32
11482;34;Tritanium;500
11482;35;Pyerite;400
11482;36;Mexallon;200
11482;37;Isogen;74
11482;38;Nocxium;32
11483;34;Tritanium;500
11483;35;Pyerite;400
11483;36;Mexallon;200
11483;37;Isogen;74
11483;38;Nocxium;32
11484;34;Tritanium;500
